tweetcreated,username,text
2022-06-15 13:42:04+00:00,QodryAmir,"@kurawa @RajaJuliAntoni Wapres aja gak difungsikan, apalagi wamen. Resuffle ini cuma utk mengakomodir anggota perkoncoan pilpres 2024, tdk lebih."
2022-06-15 13:41:20+00:00,tyo_Nugr0z,@ChusnulCh__ @jokowi @MendagLutfi @ZUL_Hasan jokowi adalah super king maker....merangkul semua tokoh membangun bangsa ini...dan pada akhirnya akan ada koalisi besar pilpres 2024 dg 1 calon presiden...krn demokrat dan pks tdk lolos PT...😂😂😂 #jokowihebat #sbynangis #pkshabis https://t.co/lQlfFpGyKg
2022-06-15 13:35:22+00:00,YokoSetyoso,@Dennysiregar7 Point utama dari Pilpres 2024 adalah jangan sampai terpilih boneka oligarki yg tidak pro rakyat karena akan lebih mengerikan dampaknya bagi kedaulatan bangsa dan kesejahteraan rakyat.
2022-06-15 13:34:48+00:00,zamal_wilda,"Dagelan apa lagi ini?

Untuk Indonesia Bahagia, Muncul Deklarasi Dukung Anies Baswedan dan Grace Natalie di Pilpres 2024 https://t.co/67e4g1WaRM"
2022-06-15 13:33:33+00:00,mediaindonesia,DUKUNGAN kepada Sandiaga Uno untuk maju dalam Pilpres 2024 terus mengalir dari berbagai kalangan.  https://t.co/jorTHIFUOD
2022-06-15 13:27:49+00:00,Dudik_BL4CK,@Dennysiregar7 Hati-hati sama orang yg sedang mencari cuan lagi di pilpres 2024 supaya dapet makan dari hasil bikin orang ribut 🤭
2022-06-15 13:27:12+00:00,giginpraginanto,Poin utama dari Pilpres 2024 adalah jangan sampai kasus kabinet meluas ke seluruh Indonesia dimana demokrasi secara tidak adil dibenturkan dengan otoritarianisme.
2022-06-15 13:26:44+00:00,UkanIbrahim,"Jika semua partai jadi satu koalisi dan meneriakkan satu misi yang sama utk menyingkirkan buzzeRp2 dan menjilat serta pengkhianat di negeri ini,kita akan nikmati Pilpres 2024 sbg pesta demokrasi.

Jika tidak, thn 2024 nanti akan jd Pilpres paling dzalim yg pernah negeri ini alami https://t.co/wBiT0K6pSw"
2022-06-15 13:22:48+00:00,Dennysiregar7,"Gua suka foto ini. Ini cara @jokowi mengajarkan pada partai2 ini bahayanya politik identitas di Pilpres 2024. Karena itu mari bersatu, lupakan perbedaan, jadikan Pilpres sbg pesta demokrasi, bukan mesin penghancur negeri. https://t.co/gCEHfLTfGB"
2022-06-15 13:14:24+00:00,m1r_ssb,"Kami inginkan presiden RI yg jiwa raganya seperti pak jokowi,dn pilpres 2024 nanti kami pro NKRI inginkan presiden org asli pribumi indonesia,bukan @aniesbaswedan,keturunan darah imigran arab-yaman yg jiwa raganya berafiliasi dgn eks org"" ORMAS terlarang FPI,HTI,JI intoleransi"
2022-06-15 13:12:04+00:00,Genpi_Co,"Ketua DPD PDI Perjuangan Kusnadi menyebut, kedatang Puan Maharani tak ada sangkut pautnya dengan pencalonan diri dalam Pilpres 2024. #PuanMaharani https://t.co/zHLe1fvoB4"
2022-06-15 13:10:55+00:00,tjhinfar,"Jika dilihat dari foto ini bisa jadi partai @NasDem sebagai penentu.
Penentu pilpres 2024 menjadi 2 poros atau 3 poros nantinya.
Kalo sy pengennya sih lihat PKS dan Demokrat sebagai oposisi lg nnt 🤣
Setuju ga bong 🤭😅 https://t.co/qvf9IAJPGA"
2022-06-15 13:07:32+00:00,eyang_kidal,Parte Yg potensi tampilkan politik identitas jangan di beri  panggung...tuk ikuti kontestasi politik di pilpres 2024.  https://t.co/9iW6BsQwJi
2022-06-15 13:05:02+00:00,adhe_277,"@Dennysiregar7 Poin yg paling utama jangan sampai rezim sekarang berakhir dari pilpres 2024, karena Dampaknya akan sangat mengerikan untuk buzzer, bukan saja kehilangan mata pencaharian, kemungkinan akan berakhir dihotel prodeo."
2022-06-15 12:52:18+00:00,cagubnyinyir2,"HA HA BEWOK SINDIR SBY !
NasDem Surya Paloh ngaku belum bentuk koalisi Pilpres 2024. Pertemuan dgn sejumlah elite politik partai bukan menyusun koalisi.
Terus terang belum ada, datang kan belum tentu dekat.
https://t.co/qfUX4jQnpo
@tawali9999 @EDHARIS3 @istidharto @BHD_8 @lho_koq"
2022-06-15 12:50:42+00:00,Andreansyah_088,"DUET @ganjarpranowo-@erickthohir  
Saling melengkapi dan cocok untuk maju di pilpres 2024 Indonesia 🇮🇩 
#BangkitBersamaET https://t.co/GdmqMCNOzY"
2022-06-15 12:49:20+00:00,1404Stj,"@jokowi PilPres 2024 mendatang

SEMOGA:

1.Ada 3-4 pasangan CaPres-CaWaPres.
Tidak Dikotomi spt lalu

2.Para CaPres-CaWaPres 2024,
smg:
-Putra-Putri Bangsa terbaik,Hebat

-Mperkokoh Persatuan Bangsa

-Melanjutkan Pembangunan unt Kemajuan,Kemakmuran
Bangsa

-Menguasai Perkembangan Global."
2022-06-15 12:47:43+00:00,tribun_PKU,"Posisi Jokowi Semakin Kuat Jadi King Maker Pilpres 2024 Pasca Ketum PAN Zulkifli Hasan Jadi Menteri

https://t.co/FSbHJk7WWp"
2022-06-15 12:47:01+00:00,FirzaHusain,"Klu koalisi pemerintah bersatu di pilpres 2024, persaingan lebih sehat di antara mereka, rakyat ga terbelah berkepanjangan, Demokrat &amp; PKS ga bisa ikut berpesta, begitu pun Abas 😊😊😊"
2022-06-15 12:32:51+00:00,tribunjogja,PILPRES 2024 : Ulama di Yogyakarta Berikan Dukungan untuk Menparekraf Sandiaga Uno Maju Jadi Capres https://t.co/efJPMPy7bu
2022-06-15 12:29:44+00:00,Dennysiregar7,Poin utama dari Pilpres 2024 adalah jangan sampai kasus Jakarta meluas ke Indonesia. Karena akan lebih mengerikan dampaknya ketika politik identitas dibenturkan ke warga yg tingkat pendidikannya berbeda..
2022-06-15 12:19:25+00:00,justinfogarut,"Prabowo-Gus Muhaimin Dinilai Pasangan Ideal di Pilpres 2024
https://t.co/DDsrlzWCZ2"
2022-06-15 12:17:54+00:00,uyaboira,"Btw, ikutin apa saran gue ini deh. Jika hal di atas yg terjadi, saat Pilpres di 2024 saran gue adalah GOLPUT.

Gue ulang yah, Pilpres 2024 = GOLPUT.

Sekian. 🤍"
2022-06-15 12:17:10+00:00,bwinsandi3,"Menteri BUMN @erickthohir bisa menjadi penentu kemenangan dalam Pilpres 2024 mendatang.
Simulasi yang dibuat oleh Poltracking Indonesia menyebutkan elektabilitas pasangan Ganjar Pranowo-Erick Thohir merupakan yang tertinggi diantara calon pasangan lainnya.
#BangkitBersamaET https://t.co/qMpHzqzKSj"
2022-06-15 12:16:17+00:00,asbi_mas,"@Yurissa_Samosir @alisyarief Perombakan itu cuma upaya mngulpulkn kawan yg akan diajak berkoalisi di pilpres 2024.sisanya rakyat ttp sengsara,harga2 meroket,UU yg dikeluarkan sllu membela menguasa dan pengusaha."
2022-06-15 12:14:16+00:00,asbi_mas,"Prestasi Anies mendunia dan tiada dua,tpi Dimata partai merah tak pernah dpt pujian, melainkan cemoohan dan kritikan.mngapa? Krn Anies adlh rival terberat mereka dlm pilpres 2024."
2022-06-15 12:10:57+00:00,FiraGlobal,"Media sebagai pilar ke 4 pembangunan mempunyai peran strategis dlm pilpres 2024. Hal itu melihat pengalaman pilpres 2019, yg berdampak pd persatuan dan kesatuan masy pasca pilpres. Pada titik inilah media bisa ikut ambil bagian dlm beropini, demi kesatuan dan persatuang Bangsa !"
2022-06-15 12:07:27+00:00,Lilcomons,"Nama @erickthohir masuk dalam radar Koalisi Indonesia Bersatu (KIB) untuk Pilpres 2024. KIB memperhitungkan Erick Thohir dengan elektabilitasnya yang terbilang cukup tinggi dan memiliki track record kinerja yang bagus selama menjabat sebagai Menteri BUMN.

#BangkitBersamaET https://t.co/o8733g5G3m"
2022-06-15 12:06:28+00:00,seisemayang,"@yusuf_dumdum Prediksi pilpres 2024:
Calon 1: Puan &amp; Prabowo
Calon 2: Ganjar &amp; Sandiaga

PKS PD Anies AHY nyengir bae 😃😃"
2022-06-15 12:06:15+00:00,inilahdotcom,#Viral #NasDem #Pemilu2024 #Pilpres2024 #Rakernas Surya Paloh akan Seleksi Capres yang Diusulkan DPW NasDem https://t.co/QeUiDFC6qa
2022-06-15 12:04:14+00:00,Lilcomons,"Mantap, dukungan untuk @erickthohir terus mengalir.

Kali ini sejumlah komunitas di Tanggerang ikut bergabung dengan Relawan Sobat Erick Thohir untuk mendukung Erick Thohir maju di Pilpres 2024. 

@erickthohir Bekerja dengan Jujur dan Bekerja untuk Rakyat 👍 
#BangkitBersamaET https://t.co/TJFGzBWNr2"
2022-06-15 12:03:24+00:00,cagubnyinyir2,"HA HA BEWOK SINDIR SBY !
NasDem Surya Paloh ngaku belum bentuk koalisi Pilpres 2024. Pertemuannya dengan sejumlah elite politik partai bukan menyusun koaliisi.
""Terus terang belum ada. Datang kan belum tentu dekat.
https://t.co/qfUX4jQnpo
@BossToukeeIsa @sirajapadoha @kangmirdja"
2022-06-15 12:03:23+00:00,jpnncom,"Puan Datang Lagi ke Surabaya, Deklarasi Maju Pilpres 2024?
#puanmaharani
https://t.co/Y1FOTIURri"
2022-06-15 12:01:28+00:00,arsyakindo100,"demi segepok uang, lembaga survey menangkan ET dan Uban...jangan bunuh diri jika mereka KO di pilpres 2024, dapat 10,44% saja sudah untung (Tarjono Survey)"
2022-06-15 11:59:46+00:00,asbi_mas,"Perombakan kabinet sejatinya bukan pemantapan kinerja pemerintah dlm mensejahterakan rakyat,ttp mengumpulkan parpol""yg bisa diajak koalisi""di pilpres 2024. https://t.co/47vuJ3FDCq"
2022-06-15 11:39:54+00:00,QOBILTUMAN,@Dennysiregar7 dulu pilgub dibilang akan kayak suriah sekarang pilpres 2024 dibilang barbar kayak gak percaya sama padahal orang indonesia baik baik saja dan umat beragama nya toleransi tinggi keliatannya kamu sendiri aja dan konco buzzerRp mu yang akan merasakan
2022-06-15 11:31:16+00:00,TonyFat9,"Jika semua partai jadi satu koalisi dan meneriakkan satu misi yang sama utk menyingkirkan BuzzeRp Laknatullah tukang sebar Hoax n Fitnah di negeri ini, kita akan nikmati Pilpres 2024 sbg pesta demokrasi."
2022-06-15 11:29:04+00:00,TonyFat9,"@Dennysiregar7 Jika semua partai jadi satu koalisi dan meneriakkan satu misi yang sama utk menyingkirkan BuzzeRp Laknatullah tukang sebar hoax n fitnah di negeri ini, kita akan nikmati Pilpres 2024 sbg pesta demokrasi."
2022-06-15 11:27:24+00:00,ade206,@firzahusainInc Merangkul PAN dan PBB..memecah kelompok poltik yg mau gunakan politik identitas dlm pilpres 2024.  He he .. Coba lihat PKS dan Anis mau buat apa lagi ...😀
2022-06-15 11:26:13+00:00,YokoSetyoso,@Dennysiregar7 Jika semua rakyat bersatu dan meneriakan satu misi yang sama untuk menyingkirkan calon yg disokong oleh Oligarki maka hasil Pilpres 2024 akan membuka jalan Indonesia menjadi Negara yg maju berdaulat adil dan makmur.
2022-06-15 11:22:58+00:00,ade206,@triwul82 @lettachantik @jokowi Hebat JKW. Memecah potensi kelompok yg mau gunakan politik identitas dalam pilpres 2024 .  👍
2022-06-15 11:04:04+00:00,tvOneNews,Ijtima Ulama dan Pemuda Islam Indonesia se-DIY Dukung Sandiaga Uno Maju Pilpres 2024 https://t.co/vgaidI9JLY
2022-06-15 11:02:16+00:00,detik_jatim,Peluang Puan di Pilpres 2024 https://t.co/KAASVqltmn
2022-06-15 10:58:00+00:00,ChusnulCh__,"Kalo semua ketum parpol ini bersatu dgn presiden Jokowi dukung Ganjar - Erick Thohir di pilpres 2024 dan setelah itu bersama2 membangun bangsa, selamat tinggal kelompok radikal, selamat tinggal kadrun.😊 https://t.co/YCfpUbnSP8"
2022-06-15 10:57:16+00:00,bin_martakusuma,"Reshufle kabinet hari ini semakin menegaskan @PKSejahtera &amp; @PDemokrat ditinggalkan @jokowi, apakah sinyal pilpres 2024 tanpa calon usungan pks &amp; demokrat?

Selamat tinggal @aniesbaswedan @AgusYudhoyono 🖐🏿"
2022-06-15 10:52:00+00:00,Baba97Alie,"Elektabilitas pasangan Ganjar Pranowo dan Erick Thohir dinilai semakin menarik perhatian masyarakat menjelang pemilihan presiden (pilpres) 2024. Ganjar-Erick pun dianggap cocok untuk meneruskan pemerintahan Presiden Joko Widodo (Jokowi).

@erickthohir
#BangkitBersamaET https://t.co/LsbRirZCgJ"
2022-06-15 10:40:07+00:00,BangKalteng,"@_ekokuntadhi Kaum pemilik lahan d surga udh mulai mengharamkan sesama.
Astaqrfirullah..
Saya salah satu pendukung pencalonan Bp Ganjar Pranowo untuk maju d pilpres 2024.."
2022-06-15 10:38:11+00:00,JeonMyeo,"Mantap penilaian masyarakat dan respon positif dari masyarakat kinerja sangat baik di BUMN. Erick Thohir sosok baru terkuat di bursa pilpres 2024..👍

#BangkitBersamaET https://t.co/VgOysufdjr"
2022-06-15 10:37:35+00:00,lamerona,"@MayaA62580468 Mempertaruhkan harga diri PAN, apa dia bisa kerja atau tidak. Klo tidak maka PAN makin anjlok di Pilpres 2024. Tp langkah ini jg sangat menampar Amin Rasis"
2022-06-15 10:34:35+00:00,akbarryaz,"Sejumlah komunitas di Tangerang mendeklarasikan dukungan kepada menteri BUMN Erick Thohir agar maju di pilpres 2024.

Pak @erickthohir dinilai sosok yg pantas menjadi pemimpin Indonesia.

#BangkitBersamaET https://t.co/b2s2kboVWw"
2022-06-15 10:31:49+00:00,lakstyo,"skenario ini lebih ga masuk akal. dibanding skenario KIB itu ya kendaraan nya paman penunggang garuda.
pilpres 2024 itu rezim tiket &gt; rezim elektabilitas"
2022-06-15 10:31:07+00:00,fajaronline,Rachmat Gobel Maju Pilpres 2024? Relawan RG: Kapabilitas dan Kualitasnya Lebih Unggul https://t.co/opVGoqKfOl #Kualitasn #Pilpres2024 #RachmatGobel #unggul
2022-06-15 10:27:15+00:00,MukidiNgibul,"@Dennysiregar7 Saya yakin kalau buzzer2 bangsat di berangus.kita akan nikmati pilpres 2024 sbg pesta demokrasi. seperti pilpres 2004 dan 2009.tanpa ada nya buzzer""bangsat😂😂"
2022-06-15 10:25:24+00:00,Rooster78B,@msaid_didu Artinya pemenang pilpres 2024 sudah ada tinggal tunggu formalitas pemilu lalu pengesahan oleh KPU...! GP-ET juara nya..!!
2022-06-15 10:25:04+00:00,jpnncom,Puan Maharani kembali mendatangi Surabaya. Apa ada rencana deklarasi maju Pilpres 2024? #Puan https://t.co/Y1FOTIURri
2022-06-15 10:21:35+00:00,9164Wahyu,"@Dennysiregar7 Kamu gak sadar bahwa pilpres 2024 ajang pertarungan DEMOKRASI vs OLIGARKI, radikal radilkul itu cuma pemanis saja."
2022-06-15 10:08:21+00:00,RidhaPLD,"Wakil Ketua Umum PKB Jazilul Fawaid menyebut partainya akan tetap mengusung Muhaimin Iskandar alias Cak Imin sebagai calon presiden pada Pilpres 2024. 
https://t.co/gYExJ80Bu9"
2022-06-15 10:00:14+00:00,inilahdotcom,#Viral #Anies #AniesCapres #Pemilu2024 #Pilpres2024 Ratusan Relawan Sulteng Deklarasikan Anies sebagai Calon Presiden 2024 https://t.co/HUE8kxJyXw
2022-06-15 09:59:17+00:00,mahkota43990861,"Ganjar -Erick Thohir selalu unggul di beberapa hasil lembaga survei di pilpres 2024.
#BangkitBersamaET https://t.co/yKxk3WWCTq"
2022-06-15 09:57:32+00:00,Taudehh4,"Kalau tokoh2 ini bersatu dlm koalisi, kelar pilpres 2024, tinggal tunjuk hidung siapa presiden dan wakilnya 🤣

Anies &amp; ahy silahkan melipir masuk goa...🤪🤪 https://t.co/AkOamrWRVY"
2022-06-15 09:46:27+00:00,Rachmayanto,@CNNIndonesia koncian pilpres 2024 melalui Koalisi Indonesia Bersatu...
2022-06-15 09:46:18+00:00,ellenmine1,"@Dennysiregar7 Cukup...jangan ada lagi politik ayat &amp; mayat utk Pilpres.
Tinggalkan mereka dan habisi kaum radikal sampai ke akar2nya spy Pilpres 2024 aman tenteram."
2022-06-15 09:45:05+00:00,AldenBenny,"@KenArok_89 @jokowi Lagi2 ini merupakan langkah utk meyakinkan PBB (afriansyah noor), zulhas (PAN) dan raja Juli (PSI) dalam pilpres 2024 nanti."
2022-06-15 09:41:54+00:00,Mhz_Feraldi,@AgusYudhoyono Gimana survey Pilpres 2024 masuk dalam nominasi ga?
2022-06-15 09:41:26+00:00,topik030475,@msaid_didu Makin kecil peluang kelompok yang anda dukung menang pilpres2024 pak..
2022-06-15 09:41:22+00:00,AldenBenny,@M45Broo_ Ngerti tapi apa iya mengorbankan kepentingan rakyat demi sebuah ambisi politik kontestasi pilpres 2024? harusnya di periode kedua pak jokowi lebih concern ke rakyat memberikan yg maksimal di saat terakhir dan lupakan politik karena pak jokowi sendiri bukan orang partai aktif.
2022-06-15 09:40:06+00:00,_Vaniaokta,"Gub Jateng dan menteri BUMN Erick Thohir bisa dibilang dua tokoh yang tengah menghangatkan bursa pilpres 2024. Terkhusus bagi pak ET punya perintah khusus yg serupa dari presiden Jokowi.
#BangkitBersamaET
https://t.co/hTHVcoPNdO https://t.co/6B8S5IgAhW"
2022-06-15 09:38:29+00:00,JeonMyeo,"Mantap KIB juga mulai memperhitungkan Erick Thohir sebagai kandidat Pilpres 2024.

#BangkitBersamaET https://t.co/6yTbUXM0dm"
2022-06-15 09:36:23+00:00,kasito17,"@yusuf_dumdum Duo partai, Kebo dan Sapi pertanda bakal jd penonton lg di pilpres 2024"
2022-06-15 09:33:04+00:00,pawangbanteng,"@keuangannews_id Koalisi Golkar, PAN, PPP kendaraan politik Ganjar utk pilpres 2024"
2022-06-15 09:28:26+00:00,Dennysiregar7,"Jika semua partai jadi satu koalisi dan meneriakkan satu misi yang sama utk menyingkirkan paham radikal di negeri ini, kita akan nikmati Pilpres 2024 sbg pesta demokrasi.

Jika tidak, thn 2024 nanti akan jd Pilpres paling barbar yg pernah negeri ini alami.."
2022-06-15 09:27:31+00:00,lensaindonesia,"Di tengah isu perpecahan, PAN ogah hengkang dari KIB

https://t.co/mnWtVOVIpO

#pan #kib #dprri #pilpres2024 #pemilu2024 #Lensaindonesiacom"
2022-06-15 09:26:47+00:00,AldenBenny,"@ChusnulCh__ Bukan dari apa tp itu demi membangun koalisi di pilpres 2024. Mendag itu saat ini posisi yg riskan malah dikasih ke oposisi, zulhas pula lg orangnya menteri di era SBY, kabinet jokowi mah isinya buat akomodasi orang titipan semua."
2022-06-15 09:25:14+00:00,riyadisugeng167,"Menteri BUMN @erickthohir Raih Elektabilitas Tinggi Jadi Sosok Baru Terkuat di Bursa Pilpres 2024.
Menjadi satu satunya nama yang memiliki elektabilitas tinggi sebagai Cawapres berdasar survei Poltracking Indonesia. 

#BangkitBersamaET https://t.co/goQyUMVA1g"
2022-06-15 09:23:21+00:00,AldenBenny,@KenArok_89 @jokowi Fix itu untuk mengakomodasi kepentingan pilpres 2024. Berbagi kue itu memang kudu rata. 😀😁
2022-06-15 09:22:42+00:00,yumangkunegara,"@jokowi Ada 3 anak haram di Pilpres 2024 pak :
1. Anak ketum partai bpk JGN Ikut pilpres pak, nggak bisalah.
2. Anak buah ( Menteri ) bpk JGN Ikut pilpres pak, udah jadi menteri aja porsinya.
3. Anak kandung bpk juga JGN Ikut pilpres, belum waktunya pak LBH baik jadi gubernur dulu aja"
2022-06-15 09:22:03+00:00,kumparan,"Ratusan ulama, habib, kiai, tokoh Islam, cendekiawan muslim, dan pemuda Islam yang tergabung dalam Ijtima Ulama Yogyakarta mendukung Sandiaga Uno maju Pilpres 2024. #kumparanNEWS https://t.co/01Wz59qCH2"
2022-06-15 09:08:47+00:00,riyadisugeng167,"Dukungan kepada Menteri BUMN @erickthohir terus mengalir salah satunya Relawan Sobat Erick yang mendukung di Pilpres 2024.
Di nilai sebagai pemimpin baik dan jujur dalam bekerja ujar Ketua DPC Tangerang Sobat Erick , Imron Idris.

#BangkitBersamaET https://t.co/BkWAsfl5LP"
2022-06-15 09:00:21+00:00,Nanda_Abhinanda,@Ande_Milenial @jisatu01 Anak Pipo tidak punya kendaraan utk maju di Pilpres 2024
2022-06-15 08:51:10+00:00,KardoSony,"Menteri BUMN @erickthohir
 mendapat dukungan dari sejumlah komunitas di Tanggerang untuk maju di pilpres 2024.

#BangkitBersamaET https://t.co/fohUWoaZYS"
2022-06-15 08:45:41+00:00,selfmirror_,"Dinilai bisa menjadi penentu kemenangan di pilpres 2024, nama @erickthohir masuk daftar capres/cawapres incaran KIB (Koalisi Indonesia Bersatu)

Pak Erick makin top 👍
#BangkitBersamaET https://t.co/20yIbmTYZb"
2022-06-15 08:45:34+00:00,sistemberita,Pengamat Soroti Tingginya Elektabilitas Duet Ganjar-Erick Di Pilpres 2024 https://t.co/5YnQsZM1ln
2022-06-15 08:43:00+00:00,GesuriID,Sekjen PDI Perjuangan Hasto Kristiyanto mengatakan pihaknya mengajak semua pihak agar wacana Pilpres 2024 membahas hal substansial menyangkut tawaran agenda kepemimpinan nasional ke depan. https://t.co/IfxoPQvDzF
2022-06-15 08:38:00+00:00,bwinsandi3,"Raih elektabilitas Tinggi, @erickthohir jadi sosok baru terkuat  di bursa Pilpres 2024. Bahkan elektabilitas Erick Thohir mampu mengalahkan sosok - sosok yg sudah lama berkecimpung dalam dunia perpolitikan di Indonesia.
#BangkitBersamaET https://t.co/tATCGx7VAW"
2022-06-15 08:29:20+00:00,FebyDahlia,"Infonya ok nih!
Erick Thohir dan Ganjar Pranowo miliki elektabilitas tertinggi di dua survei politik. Hal ini membutat masyarakat miliki minat tinggi untuk pilih Ganjar-Erick di Pilpres 2024 #ErickThohirJujurBersih https://t.co/iCLFKXE4Lj"
2022-06-15 08:28:49+00:00,Baba97Alie,"Ganjar Pranowo dan Erick Thohir bisa dibilang merupakan dua tokoh yang tengah menghangatkan bursa Pilpres 2024. Terbukti dari kemunculan nama mereka di berbagai survei.

@erickthohir 
#BangkitBersamaET https://t.co/gkPG7QZMAH"
2022-06-15 08:27:10+00:00,DindaZahrah3,"Ok Banget loh! 
Erick Thohir dan Ganjar Pranowo miliki elektabilitas tertinggi di dua survei politik. Hal ini membutat masyarakat miliki minat tinggi untuk pilih Ganjar-Erick di Pilpres 2024 #ErickThohirJujurBersih https://t.co/LtL0UHUaKh"
2022-06-15 08:26:30+00:00,daemon_ihsan,"@hipohan Sama, saya juga bingung ditambah curiga. Curiga kepada Penguasa. 

Ada tebang pilih dan rekayasa kepada mereka yang dianggap berseberangan dengan kepentingan Penguasa.

Atau, jangan-jangan China ingin membuat huru-hara andai jagoannya tidak terpilih dalam Pilpres 2024 nanti?"
2022-06-15 08:24:27+00:00,SelarasR,"@yunartowijaya Bayangkan saja jika Pilpres 2024 terjadi, Sudah berapa persen suara @jokowi yang bisa diperkirakan, lawong hampir semua partai ikut beliau,,, kecuali jaman @SBYudhoyono semua partai dirangkul tapi setelah itu habis manis sepah dibuang"
2022-06-15 08:24:02+00:00,mura_sinta,"Mantap banget yah!
Erick Thohir dan Ganjar Pranowo miliki elektabilitas tertinggi di dua survei politik. Hal ini membutat masyarakat miliki minat tinggi untuk pilih Ganjar-Erick di Pilpres 2024 #ErickThohirJujurBersih https://t.co/hrIcdFQUFh"
2022-06-15 08:21:34+00:00,AnditaTira,Erick Thohir dan Ganjar Pranowo miliki elektabilitas tertinggi di dua survei politik. Hal ini membutat masyarakat miliki minat tinggi untuk pilih Ganjar-Erick di Pilpres 2024 #ErickThohirJujurBersih https://t.co/5iLYtqfE5W
2022-06-15 08:17:30+00:00,AldenBenny,"@ChusnulCh__ @jokowi @MendagLutfi @ZUL_Hasan Kabinet jokowi memang aneh, hanya bermuatan politis semua. Itu strategi buat pilpres 2024. Jokowi nya bagus cuma mudah disisipi kepentingan politis dlm pemberian jabatan. Bisa2 nya si zulhas jd mendag. Heran."
2022-06-15 08:04:18+00:00,03__nakula,"Sepertinya Pak Jokowi sengaja menduetkan Ganjar pranowo - Erick Thohir yang ditugaskan mendampingi masyarakat soal pemanfaatan lahan.
Dengan menugaskan keduanya, diharap masyarakat lebih mengenal pasangan GAET dan mendukungnya di Pilpres 2024 nanti.
#BangkitBersamaET https://t.co/d9DuTG73Y2"
2022-06-15 08:03:25+00:00,fajaronline,"Pejabat Sibuk Godok Capres, Najwa Shihab: 270 Juta Rakyat Cuma Jadi Boneka, Dianggap Tidak Penting! https://t.co/DosAauppEF #AmbangBatasPilpres #NajwaShihab #Pilpres2024"
2022-06-15 08:01:30+00:00,Venom1982_,"Nah kl ini cucok 😂😂😂 pas dah min
Kirain mau di Lamar nikah.. Copras capres toh...

""Cak Imin 'Lamar' Sri Mulyani Jadi Cawapresnya di Pilpres 2024 | https://t.co/n9IKSEqutV"" https://t.co/aHsWu6Mnit https://t.co/TAxGrUCHyF"
2022-06-15 08:01:16+00:00,JoharBaru2024,"@butramisty Maklum otaknya tekor, blom di recharge, nunggu menang pilpres 2024 🤭🤭"
2022-06-15 07:51:18+00:00,NikeAnita3,@AishaFredellia masyarakat miliki minat tinggi untuk pilih Ganjar-Erick di Pilpres 2024 #ErickThohirJujurBersih
2022-06-15 07:46:10+00:00,Jhoni0208,"GP partai Projo &amp; buzzeRp bangsat.
Btw, koq beda sm hasil surveynya charta punya si @yunartowijaya?
Apa krn LSI kaga sudi dibiayai oligarki?

detikNews: 3 Poros Pilpres 2024 Versi LSI: Puan-PDIP, Airlangga-KIB, Prabowo-Gerindra.
https://t.co/vA6BUCSyIQ

via @GoogleNews"
2022-06-15 07:39:39+00:00,AishaFredellia,nama Erick Thohir dan Ganjar Pranowo jadi dua tokoh yg miliki elektabilitas tertinggi di dua survei politik. Hal ini membutat masyarakat miliki minat tinggi untuk pilih Ganjar-Erick di Pilpres 2024 #ErickThohirJujurBersih https://t.co/NqY4TwVnVF
2022-06-15 07:32:59+00:00,udhinjogja,"@jokowi Sy pribadi #Respect bt @PDemokrat &amp; @PKSejahtera 
Dua partai yg konsisten sbg oposisi utk keseimbangan jlnnya roda demokrasi.

InsyaAllah negara akan lbih baik dgn pilpres 2024 memilih cslon pemimpin negara dgn pondasi iman+ilmu mumpuni.

Negara hebat jika rakyatnya kuat(makmur)."
2022-06-15 07:30:02+00:00,t_soeparno,"@msaid_didu Seperti yg ber ulang-Ulang sy Tweet. ; Pilpres 2024 ""Sdh Selesai"".
Indikator : Kekuatan diluar Istana sangat minim."
2022-06-15 07:26:01+00:00,SidiBobyLukman,"Gw kepikiran gini, ada dua nama di Kabinet Pak De @jokowi yg dikenal dekat dgn Pak JK; Pak Syofyan Djalil &amp; Ajo Muhammad Luthfi. Keduanya cek out dari kabinet. Apakah ini berkaitan dgn Pilpres 2024 ? Entahlah. Nan jelas Presiden punya Hak Prerogatif. Tpi publik punya hak menilai"
2022-06-15 07:19:28+00:00,industri_berita,Pengamat Soroti Tingginya Elektabilitas Duet Ganjar-Erick Di Pilpres 2024 https://t.co/YHBSZoWdJG
2022-06-15 07:16:30+00:00,baworRockNRoll,"Sabaaarr, jelang pilpres 2024 memang banyak haters 🤘🔥😁
Tetep semangat OTKOIL 4 RI1"
2022-06-15 07:09:12+00:00,putribungsu_16,"Sejumlah komunitas di Tangerang turut bergabung dlm Relawan Erick Thohir dan mendeklarasikan dukungannya Menteri  BUMN ERICK THOHIR agar maju Pilpres 2024. Mereka meyakini Erick Thohir layak menjadi pemimpin di Indonesia.
@erickthohir 
#BangkitBersamaET https://t.co/reHXSZvJSO"
2022-06-15 07:07:03+00:00,08sarraah,"Ganjar Pranowo dan @erickthohir bisa dibilang merupakan dua tokoh yang tengah menghangatkan bursa Pilpres 2024. Muncul di survei pilpres hingga masuk proyeksi duet.
#BangkitBersamaET https://t.co/9BxxDIj8nK"
2022-06-15 07:02:23+00:00,nurmadestya,"Ganjar Pranowo dan @erickthohir bisa dibilang merupakan dua tokoh yang tengah menghangatkan bursa Pilpres 2024. 
#BangkitBersamaET https://t.co/YDO5vFvDHu"
